FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,Geocode/Longitude,Geocode/Latitude,AddressLine3,AddressLine4,RatingDate/_xsi:nil
1007437,17/00122/FOOD,Regal Grill,Takeaway/sandwich shop,7844,301 Shirley Road,Southampton,SO15 3HU,5,fhrs_5_en-GB,2017-08-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.42645800000000,50.91718600000000,,,
219249,10260/0000/2/000,Regents Park Community College,School/college/university,7845,King Edward Avenue,Southampton,SO16 4GW,5,fhrs_5_en-GB,2015-12-07,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.44181300000000,50.92275600000000,,,
220134,15600/0035/0/000,Regents Park Hotel,Pub/bar/nightclub,7843,Regent's Park Public House,35 Regents Park Road,SO15 8PG,5,fhrs_5_en-GB,2016-10-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.44182100000000,50.91611000000000,Southampton,,
219709,08/00021/FOOD,Residential Care Home,Hospitals/Childcare/Caring Premises,5,374 Winchester Road,Southampton,SO16 6TW,4,fhrs_4_en-GB,2015-02-10,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,10,FHRS,False,-1.42073500000000,50.93364200000000,,,
220091,16870/0281/0/000,Retro Diner,Restaurant/Cafe/Canteen,1,281 Shirley Road,Freemantle,SO15 3HT,5,fhrs_5_en-GB,2018-02-12,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,5,FHRS,False,-1.42582400000000,50.91669800000000,Southampton,,
219868,01660/0028/A/000,Revolution Southampton,Pub/bar/nightclub,7843,28A Bedford Place,Southampton,SO15 2DB,5,fhrs_5_en-GB,2017-04-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,0,FHRS,False,-1.40587100000000,50.91186800000000,,,
220330,20280/0000/2/000,Rhino Club,Pub/bar/nightclub,7843,Waterloo Terrace,Southampton,SO15 2AL,5,fhrs_5_en-GB,2009-11-30,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40551000000000,50.91116500000000,,,
219715,06/00057/FOOD,Rice,Takeaway/sandwich shop,7844,40 High Road,Swaythling,SO16 2JF,5,fhrs_5_en-GB,2014-07-29,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,5,FHRS,False,-1.37987200000000,50.93844100000000,Southampton,,
579654,08440/0021/0/000,Rice Up Wholefoods Ltd,Retailers - other,4613,20 Hanover Buildings,Southampton,SO14 1JX,5,fhrs_5_en-GB,2017-10-19,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,5,FHRS,False,-1.40186200000000,50.90276500000000,,,
220262,09200/2001/2/000,Richard Taunton College,School/college/university,7845,Hill Lane,Southampton,SO15 5RL,5,fhrs_5_en-GB,2016-06-07,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.41732200000000,50.92659300000000,,,
219267,14930/0108/2/000,Richmond Inn,Pub/bar/nightclub,7843,Richmond Inn,108 Portswood Road,SO17 2FW,5,fhrs_5_en-GB,2013-04-03,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39505500000000,50.92215400000000,Southampton,,
219368,10550/0019/0/000,Rivendell,Hotel/bed & breakfast/guest house,7842,19 Landguard Road,Southampton,SO15 5DL,4,fhrs_4_en-GB,2010-06-01,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,10,FHRS,False,-1.41822500000000,50.91235300000000,,,
219208,15080/2000/2/000,Riverside Club,Pub/bar/nightclub,7843,St. Denys Rowing Club,Priory Avenue,SO17 2LT,5,fhrs_5_en-GB,2013-05-31,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.38020500000000,50.92517000000000,Southampton,,
219242,11780/0013/0/000,Riverside Diner,Restaurant/Cafe/Canteen,1,13 Manor Farm Road,Bitterne Park,,5,fhrs_5_en-GB,2015-03-04,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,5,FHRS,False,-1.37582745000000,50.92473676000000,Southampton,,
838174,11/00038/FOOD,Riverside Pre School,Hospitals/Childcare/Caring Premises,5,Bitterne Park Primary School,Manor Farm Road,SO18 1NX,5,fhrs_5_en-GB,2017-09-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.37615900000000,50.93078600000000,Southampton,,
330743,12/00005/FOOD,Roast Out,Takeaway/sandwich shop,7844,405 Romsey Road,Southampton,SO16 9GJ,5,fhrs_5_en-GB,2017-11-01,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.44929100000000,50.93280000000000,,,
838492,15/00124/FOOD,Robbie's Celebration Service,Manufacturers/packers,7839,12 Peartree Close,Southampton,SO19 7GX,5,fhrs_5_en-GB,2016-04-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.37746700000000,50.90320400000000,,,
219378,09/00102/FOOD,Roberto's Pizza,Takeaway/sandwich shop,7844,166 Windermere Avenue,Southampton,SO16 9GA,5,fhrs_5_en-GB,2016-04-13,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.45859700000000,50.93041500000000,,,
220038,17160/0020/2/000,Robin Hood,Pub/bar/nightclub,7843,20 South East Road,Southampton,SO19 8TQ,5,fhrs_5_en-GB,2014-05-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.36020400000000,50.90412700000000,,,
219952,14860/0151/0/000,Rock N Plaice,Takeaway/sandwich shop,7844,151 Portsmouth Road,Southampton,,5,fhrs_5_en-GB,2016-03-16,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,,,,,
219859,09/00062/FOOD,Roosters,Restaurant/Cafe/Canteen,1,132 High Street,Southampton,SO14 2BR,5,fhrs_5_en-GB,2017-06-02,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.40409000000000,50.89980900000000,,,
671660,13/00102/FOOD,Roosters Piri Piri,Restaurant/Cafe/Canteen,1,417 Shirley Road,Southampton,SO15 3JF,5,fhrs_5_en-GB,2016-08-31,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.43080000000000,50.92050800000000,,,
838364,14/00083/FOOD,Roosters Piri Piri,Takeaway/sandwich shop,7844,Ground Floor,25 London Road,SO15 2AD,5,fhrs_5_en-GB,2016-05-10,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40443500000000,50.91175300000000,Southampton,,
219567,20200/0009/0/000,Rosario's,Takeaway/sandwich shop,7844,9 Warren Avenue,Southampton,SO16 6AS,5,fhrs_5_en-GB,2017-05-17,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.44040500000000,50.93339600000000,,,
330747,20720/0082/0/000,Rosegarth Day Nursery,Hospitals/Childcare/Caring Premises,5,82 Weston Lane,Southampton,SO19 9HG,5,fhrs_5_en-GB,2017-06-13,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.36466000000000,50.89019500000000,,,
220353,18200/0131/A/000,Rosewood Rest Home,Hospitals/Childcare/Caring Premises,5,131A Swift Road,Southampton,SO19 9ES,5,fhrs_5_en-GB,2016-12-20,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.37103400000000,50.89304400000000,,,
429779,00260/0300/0/000,Rosewood School,Restaurant/Cafe/Canteen,1,300 Aldermoor Road,Southampton,SO16 5NA,5,fhrs_5_en-GB,2016-11-09,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.42968300000000,50.93969300000000,,,
838263,13/00079/FOOD,Round About Caf̩,Restaurant/Cafe/Canteen,1,12 Westfield Corner,Wide Lane,SO18 2LE,5,fhrs_5_en-GB,2017-11-16,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.37285000000000,50.94197300000000,Southampton,,
219761,05690/0009/0/000,Rowan House,Hospitals/Childcare/Caring Premises,5,9 Darwin Road,Southampton,SO15 5BS,5,fhrs_5_en-GB,2017-10-24,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.41653200000000,50.91697600000000,,,
220293,16880/0089/0/000,Royal British Legion,Pub/bar/nightclub,7843,89 Sholing Road,Southampton,SO19 2EF,4,fhrs_4_en-GB,2014-02-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,10,FHRS,False,-1.37083400000000,50.90472500000000,,,
220425,21280/0000/2/000,Royal British Legion,Pub/bar/nightclub,7843,Windover Close,Southampton,SO19 5JS,4,fhrs_4_en-GB,2013-08-07,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.34243600000000,50.91259000000000,,,
219805,06/00138/FOOD,Royal India,Other catering premises,7841,38A Portsmouth Road,Southampton,SO19 9AD,5,fhrs_5_en-GB,2015-02-16,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.37742500000000,50.89784500000000,,,
219676,04010/0001/0/000,Royal Southampton Yacht Club,Restaurant/Cafe/Canteen,1,1 Channel Way,Southampton,SO14 3QF,5,fhrs_5_en-GB,2013-08-06,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.38905700000000,50.89669200000000,,,
838058,04/00086/ALLPRE,Ryddies Mobile Caterer / Supasnacks,Mobile caterer,7846,151 Romsey Road,Southampton,SO16 4DP,AwaitingInspection,fhrs_awaitinginspection_en-GB,,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,,,,FHRS,False,-1.43957300000000,50.92558600000000,,,true
569960,07250/0001/0/000,SAI Arrow News,Retailers - other,4613,1 Premier Parade,Forest Hills Drive,SO18 2GA,5,fhrs_5_en-GB,2015-08-26,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.36407200000000,50.93340100000000,Southampton,,
220040,11250/2000/2/000,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,1 Lordshill District Centre,Southampton,SO16 8HY,5,fhrs_5_en-GB,2013-06-24,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,5,FHRS,False,-1.44905600000000,50.94071200000000,,,
219321,06/00281/COMM,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,1 Redcar Street,Southampton,SO15 5LL,5,fhrs_5_en-GB,2016-06-22,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,0,FHRS,False,-1.43427200000000,50.92390600000000,,,
671658,11/00156/FOOD,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,202-224 Portswood Road,Southampton,SO17 2LB,5,fhrs_5_en-GB,2014-05-22,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.39089700000000,50.92676300000000,,,
838051,03180/0218/0/000,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,218 Burgess Road,Southampton,SO16 3AY,AwaitingInspection,fhrs_awaitinginspection_en-GB,,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,,,,FHRS,False,-1.39142900000000,50.93832100000000,,,true
219543,01660/0026/2/000,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,25 - 28 Bedford Place,Southampton,SO15 2DB,5,fhrs_5_en-GB,2010-09-02,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.40587100000000,50.91186800000000,,,
219652,02160/4124/0/000,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,412 - 414 Bitterne Village,Bitterne Road,SO18 5RS,5,fhrs_5_en-GB,2013-06-19,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.36130200000000,50.91427700000000,Southampton,,
220147,06/00009/FOOD,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,West End Road,Southampton,SO18 6TG,5,fhrs_5_en-GB,2013-02-21,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.36076400000000,50.91514600000000,,,
220381,11/00009/FOOD,Sainsbury's Restaurant,Restaurant/Cafe/Canteen,1,1 - 1A Redcar Street,Southampton,SO15 5LL,5,fhrs_5_en-GB,2016-06-22,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,0,FHRS,False,-1.43427200000000,50.92390600000000,,,
219828,09/00034/FOOD,Sainsbury's Restaurant,Retailers - supermarkets/hypermarkets,7840,1 - 3 Lordshill District Centre,Southampton,SO16 8HY,5,fhrs_5_en-GB,2018-02-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.44905600000000,50.94071200000000,,,
434432,11/00131/FOOD,Saints Burger and Kebab,Mobile caterer,7846,72 Millbank Street,Southampton,SO14 5QN,5,fhrs_5_en-GB,2017-03-29,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.38339900000000,50.91170700000000,Hampshire,,
984648,17/00104/FOOD,Sakura,Restaurant/Cafe/Canteen,1,20 - 21 Bedford Place,Southampton,SO15 2DB,5,fhrs_5_en-GB,2017-06-30,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40582799911499,50.91184234619140,,,
219529,17720/0108/0/000,Sals Kebab House,Takeaway/sandwich shop,7844,108 St. Marys Road,Southampton,SO14 0AN,4,fhrs_4_en-GB,2017-03-21,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.39936300000000,50.91133100000000,,,
219313,10/00081/FOOD,Sam Longs Ltd,Mobile caterer,7846,Bargate Market,Food Safety Temporary Numbers,,5,fhrs_5_en-GB,2010-02-05,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,,,Southampton,,
219353,20550/0007/0/000,Sams and King Chef,Takeaway/sandwich shop,7844,7 West End Road,Bitterne,SO18 6TE,4,fhrs_4_en-GB,2017-11-28,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,5,5,FHRS,False,-1.36171600000000,50.91525900000000,Southampton,,
786232,12/00079/FOOD,Sanjeer,Restaurant/Cafe/Canteen,1,9 Colwell Close,Southampton,SO16 9GW,5,fhrs_5_en-GB,2015-06-05,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.46087900000000,50.92377100000000,,,
219974,08/00008/FOOD,Sanjha Takeaway & Delivery,Takeaway/sandwich shop,7844,296 Shirley Road,Freemantle,SO15 3HL,3,fhrs_3_en-GB,2018-02-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,10,FHRS,False,-1.42664900000000,50.91677400000000,Southampton,,
219388,16870/0429/0/000,Santo Lounge,Pub/bar/nightclub,7843,429 Shirley Road,Freemantle,SO15 3JF,5,fhrs_5_en-GB,2018-02-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.43070100000000,50.92042700000000,Southampton,,
219803,07/00201/FOOD,Sari Sari (Main Store),Retailers - other,4613,21 Methuen Street,Southampton,SO14 6FN,5,fhrs_5_en-GB,2015-07-23,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40086000000000,50.91551200000000,,,
219670,10550/0006/0/000,Savoy Guest House,Hotel/bed & breakfast/guest house,7842,6 Landguard Road,Southampton,SO15 5DJ,5,fhrs_5_en-GB,2016-08-16,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.41758000000000,50.91274600000000,,,
220016,00080/0166/0/000,Scholars Arms,Pub/bar/nightclub,7843,166 Above Bar Street,Southampton,SO14 7DU,5,fhrs_5_en-GB,2015-02-13,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40424800000000,50.90751700000000,,,
220207,03/00011/ALLPRE,Scoozi,Restaurant/Cafe/Canteen,1,37A Oxford Street,Southampton,SO14 3DP,2,fhrs_2_en-GB,2017-09-20,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,15,5,10,FHRS,False,-1.39797200000000,50.89789800000000,,,
219345,15000/0005/A/000,SCT Staff Canteen,Restaurant/Cafe/Canteen,1,5A Pound Tree Road,Southampton,SO14 1ND,5,fhrs_5_en-GB,2013-07-10,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40365300000000,50.90512200000000,,,
371612,12/00026/FOOD,SeaCity Museum,Restaurant/Cafe/Canteen,1,Havelock Road,Southampton,SO14 7FY,5,fhrs_5_en-GB,2016-03-10,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,0,FHRS,False,-1.40847800000000,50.90814100000000,,,
546235,12/00053/FOOD,Seedling Montessori Nursery,Hospitals/Childcare/Caring Premises,5,Kesteven Way,Southampton,SO18 5RJ,5,fhrs_5_en-GB,2015-01-05,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,5,FHRS,False,-1.35323100000000,50.92398000000000,,,
219535,05/00221/COMM,Selex Galileo Infrared Limited,Restaurant/Cafe/Canteen,1,Bolyn Distribution,First Avenue,SO15 0LG,5,fhrs_5_en-GB,2010-06-14,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.46306200000000,50.91708200000000,Southampton,,
219206,03180/0184/0/000,Seven Seas Fish And Chips,Takeaway/sandwich shop,7844,184 Burgess Road,Southampton,SO16 3HH,5,fhrs_5_en-GB,2018-01-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39278400000000,50.93819400000000,,,
219897,03630/0004/0/000,Seymours Wine Bar,Pub/bar/nightclub,7843,4 Carlton Place,Southampton,SO15 2EA,5,fhrs_5_en-GB,2008-06-30,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40447900000000,50.91281400000000,,,
219357,16650/0049/2/000,Shaftesbury Rest Home,Hospitals/Childcare/Caring Premises,5,49 Shaftesbury Avenue,Southampton,SO17 1SE,5,fhrs_5_en-GB,2017-12-21,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39107300000000,50.92964200000000,,,
219674,02160/0451/0/000,Shah Faisal,Takeaway/sandwich shop,7844,451 Bitterne Village,Bitterne Road,SO18 5EE,4,fhrs_4_en-GB,2017-01-03,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,10,FHRS,False,-1.35836600000000,50.91468300000000,Southampton,,
429784,12/00058/FOOD,Shahi Canteen,Restaurant/Cafe/Canteen,1,Argyle Road,Southampton,SO14 0BQ,4,fhrs_4_en-GB,2017-03-01,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,10,5,FHRS,False,-1.39579800000000,50.90982900000000,,,
838440,15/00049/FOOD,Shake-A-Delic,Takeaway/sandwich shop,7844,127D Above Bar Street,Southampton,SO14 7FN,AwaitingInspection,fhrs_awaitinginspection_en-GB,,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,,,,FHRS,False,-1.40480400000000,50.90733000000000,,,true
219966,09/00129/FOOD,Shakeaway,Takeaway/sandwich shop,7844,7 Marlands Shopping Centre,Civic Centre Road,SO14 7SJ,5,fhrs_5_en-GB,2012-06-28,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,0,0,FHRS,False,-1.40589000000000,50.90591500000000,Southampton,,
219187,16870/0204/0/000,Shalimar Express Foods,Takeaway/sandwich shop,7844,204 Shirley Road,Freemantle,SO15 3FL,2,fhrs_2_en-GB,2017-03-24,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,15,10,FHRS,False,-1.42374500000000,50.91456600000000,Southampton,,
984646,17/00098/FOOD,Shanghai 1814,Restaurant/Cafe/Canteen,1,165 High Street,Southampton,SO14 2NZ,5,fhrs_5_en-GB,2017-06-15,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,5,FHRS,False,-1.40457999706268,50.90151977539060,,,
219092,00080/0017/A/000,Shanghai Bay,Restaurant/Cafe/Canteen,1,First Floor,17A Above Bar Street,SO14 7DX,5,fhrs_5_en-GB,2017-01-11,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40461400000000,50.90330100000000,Southampton,,
220404,07250/0004/0/000,Shanghai Garden,Takeaway/sandwich shop,7844,4 Premier Parade,Forest Hills Drive,SO18 2GA,4,fhrs_4_en-GB,2017-11-15,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,10,5,5,FHRS,False,-1.36407200000000,50.93340100000000,Southampton,,
570620,01320/2001/2/000,Shell Bassett,Retailers - other,4613,Bassett Avenue,Southampton,SO16 7LQ,5,fhrs_5_en-GB,2013-07-03,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.40414800000000,50.95318900000000,,,
219236,06390/0081/0/000,Shen Yang,Restaurant/Cafe/Canteen,1,81 East Street,Southampton,SO14 3HQ,5,fhrs_5_en-GB,2017-03-31,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,5,5,FHRS,False,-1.39937500000000,50.90158400000000,,,
219360,00470/0022/0/000,Shirley And Millbrook Conservative Club,Pub/bar/nightclub,7843,22 Anglesea Road,Southampton,SO15 5QJ,5,fhrs_5_en-GB,1995-04-06,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,5,0,5,FHRS,False,-1.43494500000000,50.92471900000000,,,
219571,06/00054/FOOD,Shirley Infant School,School/college/university,7845,Bellemoor Road,Southampton,SO15 5XE,5,fhrs_5_en-GB,2015-02-12,877,Southampton,http://www.southampton.gov.uk,hygiene.rating@southampton.gov.uk,0,5,0,FHRS,False,-1.42633700000000,50.92821100000000,Hampshire,,
